cefr_level,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
A1,-1.2794552200025966,-1.1297001922392056,-1.6217496439096748,-1.5381428845372875,-1.7702445056385003,-1.3350820458620691,-1.4840167231975894,-0.801770098858706,-0.8486226869542591,-0.5688927372867418,6.335168202958715,-0.6734207276197548,-1.1297001922392056,-1.4730005998628672,1.3380256856478923
A2,-4.285906890539727,-2.584272059546625,-3.3797594297177986,-3.5186146797242386,-3.132339132991583,-2.66051492249301,-3.3947971152043612,-2.768624251800809,-1.3366980126700192,2.312886021315253,11.190919577917702,-0.3071232646178432,-2.1243645562380964,-3.00979667023738,4.6501737003898675
B1,1.013066691272708,0.6991022926300964,-2.2316035736467237,-0.9612410116315033,1.3259859140506536,0.7272968226116171,-3.8414362312468913,2.0834000924590814,-2.6653146490075685,1.71671746356334,1.720835411279496,-0.7897965881985186,-3.1147208101911654,-2.1625395036865056,1.9571733534619045
B2,2.321668296422866,1.3383779476716648,3.3784704482977714,2.646637193842939,1.1814575020060543,2.6020296742674764,1.8270046129254234,-2.573764918807878,2.0220367523978484,-1.6052981951437308,-6.596078891573348,1.2254240570787858,4.721852828325658,1.3921593430380166,-3.60354454620642
C1,0.4981787914489115,0.3565893489327162,0.5119045332791843,0.9285400421575476,0.4119939901568685,-0.5863394398834644,3.6139982288253267,2.385501044102915,2.589912846607598,-2.1738235911555823,-4.558664279285435,1.1613810343320674,0.3565893489327162,2.9984095902854593,-1.8212240829651567
C2,-0.12278736713848212,0.02341513610009643,2.341934764185856,1.1457449839255276,0.24030223235791104,-0.6712859279397467,3.4619720117575348,1.6456488327545085,-0.1837255513560469,0.15710868605165895,-3.3394260938992963,-1.3872681721711972,0.02341513610009643,1.8475828849011442,-1.2904242699484734
