corpus,features,n,n_topics_used,n_topic_components,n_cross_topic_pairs,status,random_weighted_f1,topic_grouped_weighted_f1,random_qwk,topic_grouped_qwk,drop_weighted_f1,drop_qwk
icle500_en,topic mixture,487,11,11,0,ok,0.33298347461473654,0.2609547495679034,0.09675199868374795,0.06273751523084814,0.07202872504683316,0.03401448345289981
icle500_en,full text (TF-IDF),487,11,11,0,ok,0.29510030816242094,0.28474818207877756,0.03670879572544172,0.011376975966248648,0.010352126083643387,0.025331819759193075
icle500_en,word count only,487,11,11,0,ok,0.2768374910801404,0.2768374910801404,0.0,0.0,0.0,0.0
icle500_en,surface features,487,11,11,0,ok,0.3273355656070002,0.3169920732264831,0.15255533511410613,0.16547613088063706,0.010343492380517127,-0.012920795766530935
