corpus,features,n,n_topics_used,n_topic_components,n_cross_topic_pairs,status,random_weighted_f1,topic_grouped_weighted_f1,random_qwk,topic_grouped_qwk,drop_weighted_f1,drop_qwk
elg_cefr_de,topic mixture,509,15,14,1,ok,0.3185963099861141,0.28157407616717756,0.4511485969157276,0.371524997567966,0.037022233818936545,0.07962359934776164
elg_cefr_de,full text (TF-IDF),509,15,14,1,ok,0.600297207732841,0.5749770068788018,0.7506625047190225,0.703084149933581,0.025320200854039188,0.04757835478544148
elg_cefr_de,word count only,509,15,14,1,ok,0.1487229024319921,0.1560808600701024,0.09076280319470897,0.06148984093017651,-0.007357957638110313,0.029272962264532465
elg_cefr_de,surface features,509,15,14,1,ok,0.43434909762956536,0.39565988106439776,0.7677187804516163,0.7509410133022996,0.038689216565167606,0.01677776714931678
