accuracy,macro_f1,weighted_f1,adjacent_accuracy,qwk,model,cv,macro_f1_fold_sd,weighted_f1_fold_sd,weighted_f1_ci_low,weighted_f1_ci_high,macro_f1_perm_p
0.310580204778157,0.07899305555555555,0.14720207622298065,0.7433447098976109,0.0,majority class,grouped,0.00493162028392921,0.02085181814880577,,,
0.37610921501706485,0.15739010319330463,0.2824786027319839,0.81160409556314,0.23203110986785103,topic id (one-hot),grouped,0.005101298634542588,0.013120992113655323,,,
0.38361774744027305,0.2110027239049861,0.3203326892282882,0.8102389078498293,0.3189509060920239,topic mixture,ungrouped,0.01795579932693575,0.024240589330382027,,,
0.39112627986348125,0.21434516749228702,0.32645169597171486,0.8102389078498293,0.3205571107867671,topic mixture,grouped,0.014673751257495218,0.01618607377114363,0.30197182769083547,0.3525442622921894,0.004975124378109453
0.2552901023890785,0.24440309580491693,0.2601007089677679,0.6286689419795222,0.3926387902861028,topic mixture (class-weighted),grouped,0.029575983072036557,0.02839201684492035,,,
